popularity,genres,vote_average,budget_adj,revenue_adj
0.22537,Drama,6.1,0.0,0.0
0.22479699999999997,Drama,6.2,0.0,0.0
0.222636,Comedy,6.6,0.0,0.0
0.221502,Documentary,6.8,0.0,0.0
0.22075100000000003,Documentary,8.2,0.0,0.0
0.133808999999999,Mystery|Thriller|Horror|Science Fiction,6.1,0.0,0.0
0.21960300000000002,Drama|Romance,6.2,0.0,27967.9876940854
0.21878699999999998,Thriller|Horror|Science Fiction,5.6,0.0,0.0
0.21852800000000003,Horror,5.0,0.0,0.0
0.21789,Horror|Science Fiction|Thriller,4.3,0.0,0.0
0.355707,Comedy|Drama|Romance,7.0,0.0,0.0
0.217288,Drama|Thriller|Horror,5.8,0.0,0.0
0.215864,Horror|Science Fiction|Thriller,5.0,0.0,0.0
0.21538600000000002,Romance|Music|TV Movie|Comedy,5.5,0.0,0.0
0.214563,Horror,3.3,0.0,0.0
0.21287199999999998,Horror,2.6,0.0,0.0
0.21254,Drama|Music,6.2,0.0,0.0
0.21176799999999998,Horror,4.9,0.0,0.0
0.209036,Documentary|Music,7.6,0.0,0.0
0.20849099999999998,Science Fiction|Comedy|Animation|Family,7.7,0.0,0.0
0.230913,Thriller|Horror,4.9,0.0,0.0
0.207366,Drama|Comedy,6.4,0.0,0.0
0.20713299999999998,Documentary,6.9,0.0,0.0
0.206155,Documentary,6.5,597999.736880115,0.0
0.20531799999999997,Documentary,6.7,0.0,0.0
0.20435599999999998,Comedy,4.0,0.0,0.0
0.203224,Mystery|Horror|Comedy,6.0,0.0,0.0
0.29922600000000005,Drama,5.0,0.0,0.0
0.20169600000000001,Documentary,7.8,0.0,0.0
0.260306,Science Fiction|Horror,4.0,0.0,0.0
0.335255,Mystery|Comedy,5.9,0.0,1011999.55472019
0.19957,Crime,4.7,2299998.98800044,0.0
0.198261,Comedy|Action|Adventure,5.3,0.0,0.0
0.19778800000000002,Documentary,5.5,0.0,0.0
0.197239,Thriller|Crime,6.4,0.0,0.0
0.195324,Drama|Science Fiction|Thriller,5.3,0.0,0.0
0.253157,Action|Crime|Drama|Thriller,5.5,0.0,0.0
0.193323,Comedy,5.1,0.0,96146.397695585
0.193063,Comedy,4.8,0.0,0.0
0.19254000000000002,Drama|Thriller|Science Fiction,5.3,0.0,0.0
0.19153399999999998,Drama|Family,7.0,0.0,0.0
0.189135,Thriller|Action|Adventure|Crime,5.0,0.0,0.0
0.28365,Action|Comedy|Science Fiction,5.2,0.0,0.0
0.270408,Action,4.0,0.0,0.0
0.33408499999999997,Thriller|Drama,3.1,0.0,0.0
0.13631,Horror|Science Fiction,4.7,8739996.15440169,0.0
0.18198699999999998,Action|Comedy|Romance,5.4,0.0,0.0
0.179636,Crime|Action,4.6,0.0,0.0
0.087904,Comedy|TV Movie|Animation|Science Fiction,7.4,2759998.78560053,0.0
0.176744,TV Movie|Drama,5.4,0.0,0.0
0.176463,Thriller|Horror|Mystery,4.2,0.0,0.0
0.253949,Drama|Music,6.9,3127998.6236806,0.0
0.172245,Drama,6.2,0.0,6367.3171983804295
0.170743,Comedy|Horror,6.1,0.0,0.0
0.170566,Horror|Animation|Mystery,5.4,0.0,0.0
0.7310220000000001,Drama,6.9,2759998.78560053,62366880.1985727
0.168354,Drama|Thriller,4.4,0.0,0.0
0.129455,Drama,7.2,0.0,0.0
0.16414,Comedy|Drama,7.4,0.0,0.0
0.162526,Documentary|Music,7.5,0.0,0.0
0.162465,Romance|Comedy,5.2,0.0,0.0
0.15831099999999898,Thriller,6.2,0.0,0.0
0.158021,Thriller|Horror,3.5,0.0,0.0
0.157172,Comedy,7.5,0.0,0.0
0.156851,Drama,3.5,0.0,0.0
0.154161,Romance|Drama|Music,4.7,0.0,0.0
0.153023,Drama,6.9,0.0,0.0
0.150713,Music|Documentary,6.4,0.0,0.0
0.14964,Action|Crime|Drama|Thriller,5.7,919999.595200178,0.0
0.14811,Horror,3.5,0.0,0.0
0.147319,Drama|Horror,6.2,0.0,0.0
0.146266,Horror,6.2,0.0,0.0
0.145945,Science Fiction|Horror,4.1,0.0,0.0
0.145489,Action|Science Fiction,5.7,0.0,0.0
0.270378,Romance|Drama,5.5,0.0,0.0
0.14463900000000002,Documentary,7.0,0.0,0.0
0.143703,Drama,6.7,0.0,0.0
0.143042,Documentary,7.0,0.0,0.0
0.142759,Drama|History|Thriller|Science Fiction,5.3,1195999.47376023,0.0
0.12159400000000001,Horror|Documentary,5.7,0.0,26018.5085518562
0.266117,Comedy|Drama,7.0,0.0,0.0
0.13952699999999899,Thriller|Horror,3.9,0.0,0.0
0.139356,Drama|Thriller,4.9,0.0,0.0
0.138353,Action|Adventure|Science Fiction,7.4,0.0,0.0
0.138068,Romance|Comedy|Drama,5.8,0.0,0.0
0.236145,Drama|Comedy,5.6,0.0,0.0
0.137772,Documentary,7.6,0.0,0.0
0.137133,Drama,6.2,0.0,0.0
0.136098,Fantasy|Adventure|Comedy,6.5,0.0,0.0
0.135554,Romance|Comedy|Drama|Mystery,5.7,0.0,0.0
0.135074,Documentary,5.7,0.0,0.0
0.133921,Romance|TV Movie,7.6,0.0,0.0
0.13173900000000002,Horror,4.2,0.0,0.0
0.129104,Drama,7.3,0.0,0.0
0.127432,Mystery|Horror|Thriller,3.5,0.0,0.0
0.126594,Comedy,6.6,0.0,0.0
0.126187,Thriller,5.8,0.0,0.0
0.12478399999999999,Drama,5.2,0.0,0.0
0.124481,Documentary,7.2,0.0,0.0
0.12254300000000001,Documentary,8.0,0.0,0.0
0.137954,Thriller|Mystery|Drama|Horror,4.1,2759998.78560053,0.0
0.114264,Documentary,8.9,0.0,0.0
0.11302999999999999,Music|Drama|Documentary|Crime,7.2,0.0,0.0
0.112284,Mystery|Drama,7.7,0.0,0.0
0.11095999999999999,Comedy|Horror,5.5,0.0,0.0
0.110431,Horror|Thriller,3.2,0.0,0.0
0.11013599999999901,Comedy,7.0,0.0,0.0
0.11004000000000001,Drama|Romance|Comedy,7.4,0.0,0.0
0.10968900000000001,Documentary,7.0,0.0,0.0
0.138559,Horror,2.4,0.0,0.0
0.10808,Drama,6.2,0.0,0.0
0.108072,Documentary|Science Fiction,7.5,0.0,0.0
0.10675699999999999,Thriller|Drama,4.2,0.0,0.0
0.106091,Thriller|Documentary,8.2,0.0,0.0
0.213957,Documentary,7.5,0.0,0.0
0.101543,Horror,5.1,0.0,0.0
0.068741,Drama|Science Fiction|Comedy,8.0,0.0,0.0
0.101426,Documentary,7.3,0.0,0.0
0.101155,Thriller|Drama|Action|Crime,5.3,0.0,0.0
0.10091,Comedy|Romance,6.5,0.0,0.0
0.099678,Family|Action|Drama,6.3,0.0,0.0
0.09779,Horror,3.8,0.0,0.0
0.031635,Thriller|TV Movie|Science Fiction|Drama,6.2,0.0,0.0
0.097214,Thriller|Mystery|Horror|Fantasy,5.4,0.0,0.0
0.096624,Comedy|Drama|Romance,6.0,0.0,0.0
0.096299,Mystery|Drama|History|Family|Thriller,5.1,0.0,0.0
0.093462,Horror,4.6,0.0,0.0
0.093212,Music|Documentary,7.3,0.0,0.0
0.100069,Horror|Thriller,5.2,0.0,0.0
0.090238,Animation|Comedy|Family,5.5,0.0,0.0
0.090045,Comedy,6.7,0.0,0.0
0.088912,Crime|Thriller|Action|Horror,4.0,0.0,0.0
0.088764,Drama|Horror,5.3,0.0,0.0
0.083912,Drama,7.4,1747999.23088033,0.0
0.28312800000000005,Thriller|Adventure|Drama,6.5,0.0,0.0
0.082569,Comedy,6.1,0.0,0.0
0.082444,Comedy,7.7,0.0,0.0
0.081956,Documentary,6.9,0.0,1197559.79307369
0.156386,Action|Drama,5.3,0.0,0.0
0.08182,Comedy,7.1,0.0,0.0
0.080974,Drama,4.8,0.0,0.0
0.0807539999999999,Documentary,7.8,0.0,41119.3819074719
0.0794909999999999,Drama,3.8,0.0,0.0
0.078363,Drama|Horror,3.8,0.0,0.0
0.077836,Romance|Comedy,6.0,0.0,0.0
0.077252,Thriller|Crime|Documentary,6.7,0.0,0.0
0.07610900000000001,Drama,5.6,12419994.5352024,172660.004029598
0.190385,Horror|Thriller|Science Fiction,5.9,0.0,0.0
0.073883,Drama|Horror|Thriller,5.0,0.0,0.0
0.070776,Comedy|Drama,3.3,9.199995952001778,0.0
0.06253600000000001,Documentary,7.8,0.0,0.0
0.061776,Thriller|Drama|Fantasy,5.0,0.0,0.0
0.0608,Documentary,7.2,0.0,0.0
0.059942999999999996,Drama|TV Movie,6.9,0.0,0.0
0.0552419999999999,Thriller|Drama,4.6,0.0,0.0
0.054827999999999995,Documentary,6.8,0.0,0.0
0.052542,Documentary,6.0,0.0,0.0
0.0522169999999999,Romance|War|Documentary|Drama,5.6,0.0,0.0
0.028725,Horror,4.6,0.0,0.0
0.051262,Documentary|History,7.2,919999.595200178,0.0
0.051107,Action,5.9,0.0,0.0
0.049351,Music|Drama,5.7,0.0,0.0
0.048863,Drama|Thriller|Horror|Mystery,4.9,0.0,0.0
0.047256,Science Fiction|Action|Animation,7.6,0.0,0.0
0.046452999999999994,Drama|Comedy,4.9,0.0,0.0
0.03884,Comedy,5.2,0.0,0.0
0.038804000000000005,Comedy,6.0,0.0,0.0
0.037487,Thriller|Science Fiction,4.7,0.0,0.0
0.037147,Science Fiction|Comedy,3.9,0.0,0.0
0.036987,Comedy,6.3,0.0,0.0
0.079539,Comedy,4.0,0.0,0.0
0.0345339999999999,Family|Documentary,7.4,0.0,0.0
0.033378,Documentary,8.4,0.0,0.0
0.056244,Thriller|Mystery|Horror|Drama,4.2,1839999.19040035,0.0
0.032678,Animation|Comedy|Science Fiction,8.2,0.0,0.0
0.030819,Documentary,6.4,0.0,0.0
0.030113,Drama,6.8,0.0,0.0
0.030005,Drama|Thriller,6.5,0.0,0.0
0.028082,Thriller,5.5,0.0,0.0
0.026797,Drama|Comedy,6.6,0.0,0.0
0.025287999999999998,Horror|Comedy|Drama,6.1,0.0,12589.2744607192
0.025252,Drama|TV Movie,7.0,0.0,0.0
0.023025999999999998,Science Fiction|Mystery|Horror|Thriller,4.5,0.0,0.0
0.129696,,5.0,0.0,0.0
0.019804,Horror,4.2,0.0,0.0
0.019133,Documentary,6.0,0.0,0.0
0.018224,Documentary,6.8,0.0,0.0
0.017625,Comedy|Drama|Family,6.5,0.0,674042.303421386
0.01705,Comedy,6.7,0.0,0.0
0.014647,Documentary,6.7,0.0,0.0
0.030371,Documentary,6.7,0.0,0.0
0.00392,Documentary,6.1,0.0,0.0
24.949134,Adventure|Drama|Science Fiction,8.0,151980023.37728998,572690645.122961
14.311205,Action|Science Fiction|Adventure,7.9,156585478.631148,712291130.169508
12.971027000000001,Action|Adventure|Science Fiction,7.6,156585478.631148,658365092.859794
11.422751,Action|Thriller,7.0,18421821.015429102,72526614.4653665
10.739009,Science Fiction|Adventure|Thriller,6.6,115136381.346432,692752790.215065
10.174599,Adventure|Fantasy,7.1,230272762.692864,879752289.141534
8.691294000000001,Adventure|Family|Animation|Action|Comedy,7.8,151980023.37728998,600648487.706658
8.110711,History|Drama|Thriller|War,8.0,12895274.7108004,215126072.495392
7.1372729999999995,Action|Mystery|Science Fiction|Thriller,7.0,31317095.7262296,320834306.773058
6.9071479999999905,Drama|Comedy,7.3,16579638.9138862,95070499.387935
6.438727,Mystery|Thriller|Drama,7.9,56186554.097059,340186892.137474
6.415818,War|Drama|Action,7.4,62634191.4524592,195103577.60975
6.2866919999999995,Adventure|Comedy|Fantasy|Family,6.1,116978563.447975,321851579.072442
6.14502,Action|Science Fiction|Thriller,6.9,78292739.315574,265963102.013597
6.052479,Action|Adventure|Fantasy|Science Fiction,7.6,230272762.692864,687133923.875509
5.947136,Action|Science Fiction,6.3,36843642.03085829,426796807.31419903
5.787396,Science Fiction|Action|Adventure|Fantasy|Comedy,5.8,115136381.346432,439544649.42814
5.701683,Comedy,5.3,36843642.03085829,116121496.515052
5.522641,Crime|Drama|Thriller,7.6,7829273.9315574,35643660.268461205
4.983782,Science Fiction|Action|Adventure,5.9,193429120.66200602,226127852.96439302
4.93082,Comedy|Drama,7.9,27632731.5231437,160822790.371651
4.780419,Drama|Music,8.2,3039600.46754581,12888912.7349127
4.452507,Science Fiction|Action|Drama|Thriller,7.4,156585478.631148,652316682.1563469
4.1452089999999995,Thriller|Action|Crime,7.2,50660007.7924302,177154121.56007
4.105685,Comedy,6.1,38685824.132401295,98230083.9390274
4.101979,Action|Adventure|Fantasy,6.6,184218210.154291,650030010.988616
3.990452,Action|Science Fiction,7.7,163954207.037319,341302234.843216
3.9892309999999997,Action|Comedy,6.1,40528006.2339442,10413095.519905198
3.8630739999999997,War|Action,7.5,54160153.7853618,499514514.09223205
3.81374,Adventure|Drama|Action,5.6,128952747.108004,246881718.092715
3.689601,Action|Science Fiction|Thriller,6.2,147374568.123433,487327232.33324295
3.5823150000000004,Fantasy|Adventure|Action|Family|Romance,7.0,165796389.138862,698565011.988
3.573028,Crime|Action|Thriller,6.0,13816365.761571802,29987149.858750604
3.489314,Horror,4.9,4605455.25385729,94439261.8744755
3.4891059999999996,Fantasy|Action|Adventure|Animation|Comedy,7.7,133558202.361861,561057788.331434
3.3937410000000003,Thriller|Horror,6.6,1842182.10154291,12434729.185414698
3.34625,Action|Adventure|Thriller,6.2,82898194.5694313,189903685.193185
3.3277989999999997,Adventure|Fantasy|Animation|Comedy|Action,7.5,55265463.0462875,432139714.774945
3.2809480000000004,Thriller,6.4,11974183.660028901,0.0
3.260581,Adventure|Fantasy,5.1,87503649.8232886,105168898.623797
3.170271,Drama|Romance,7.8,13816365.761571802,111638022.270139
3.14993,Comedy,6.4,15658547.8631148,125840630.063122
3.028769,Horror|Action|Drama|Fantasy|War,6.1,64476373.5540021,198522018.221023
3.007018,Family|Animation|Adventure|Comedy,6.5,121584018.70183201,344075490.780339
2.996038,Fantasy|Comedy|Music,5.6,46054552.5385729,196102469.53721598
2.979181,Action|War,6.1,101320015.58486,310941963.895073
2.881991,Drama|Science Fiction,6.3,23027276.269286398,61695098.59819151
2.8050189999999997,Crime|Comedy|Action,7.0,46054552.5385729,173571884.248329
2.777996,Crime|Drama|Mystery|Thriller,6.2,25790549.4216008,48985095.8257074
2.721864,Comedy,7.1,50660007.7924302,238753457.08498597
2.692691,Drama,6.1,6447637.35540021,2174033.70640591
2.67235,Comedy,7.2,10132001.558486,42340653.550944105
2.6112509999999998,Horror|Thriller,6.6,8289819.45694313,100198906.84914
2.601775,Thriller|Action|Science Fiction,3.8,14737456.812343301,18129765.1494147
2.595951,Drama,7.6,3684364.20308583,40849467.0106634
2.576396,Action|Thriller|Crime|Drama,6.4,18421821.015429102,11059604.7229864
2.549403,Action|Adventure,5.6,92109105.0771459,224193561.757773
2.526779,Drama|Adventure,5.5,115136381.346432,334022131.054676
2.523101,Drama,7.2,46054552.5385729,77113179.0628635
2.493306,Action|Comedy|Crime,4.0,11053092.6092575,0.0
2.4451650000000003,Comedy,6.7,36843642.03085829,113749780.089511
2.376309,Comedy,6.2,16579638.9138862,246997381.33814198
2.361267,Drama,7.2,10132001.558486,72650912.0183039
2.303556,Romance|Drama|Music,6.7,41449097.2847156,79366405.41454159
2.2950909999999998,Comedy|Romance,7.6,0.0,4089120.16461739
2.293859,Romance|Drama,7.8,11053092.6092575,281072099.32309
2.2601310000000003,Science Fiction|Drama,7.5,0.0,309921.34803517396
2.1654619999999998,Action|Comedy,6.1,23027276.269286398,141846012.919223
2.161064,Thriller,5.8,0.0,990336.8337863559
2.160156,Comedy|Romance|Crime|Drama|Mystery,6.3,18421821.015429102,10234219.6378454
2.141491,Action|Drama|Thriller,5.9,55265463.0462875,46560330.0821889
2.1367580000000004,Action|Thriller|Mystery,6.8,46054552.5385729,205227928.585968
2.116264,Science Fiction|Thriller,7.2,5066000.77924302,2763273.15231437
2.103532,Thriller|Science Fiction,5.4,6447637.35540021,0.0
2.0785139999999998,Action|Adventure|Fantasy,5.3,0.0,0.0
1.957672,Drama|Crime,6.6,11605747.2397203,17186067.760984197
1.9407349999999999,Science Fiction|Action,5.7,110530926.092575,220490244.264135
1.904422,Thriller|Science Fiction|Drama|Mystery,5.9,92109105.0771459,94908538.42193149
1.9000380000000001,Comedy|Romance,6.2,36843642.03085829,181253395.83243102
1.8947060000000002,Animation|Adventure|Family,6.8,133558202.361861,251377196.917292
1.8752080000000002,Comedy,4.7,0.0,0.0
1.840817,Crime|Thriller,6.2,59870918.3001448,36298002.429838106
1.827148,Adventure|Animation|Family,7.0,0.0,0.0
1.8116919999999999,Animation|Adventure|Comedy|Family,6.5,94872378.2294603,460719091.177882
1.805954,Comedy,5.5,36843642.03085829,156435350.000782
1.7894,Mystery|Thriller,6.1,0.0,13872052.163228301
1.7798610000000001,War|Drama|History|Action,5.7,64476373.5540021,142754407.65095
1.769987,Drama|War,7.2,59870918.3001448,150545826.582503
1.754707,History|Drama,7.5,18421821.015429102,61517744.3585475
1.737699,Drama,8.0,4513346.14878015,3218356.60776903
1.6557169999999999,Thriller|Romance,6.2,15658547.8631148,0.0
1.6497330000000001,Animation|Family,6.5,0.0,18698148.3306606
1.6493209999999898,Drama,6.9,13816365.761571802,48358699.566810794
1.638781,Action|Adventure|History|Romance|Drama,5.1,119741836.60028899,108533660.811904
1.63015,Drama|Romance,7.2,23948367.3200579,33091313.2824092
1.5880100000000001,Music|Comedy|Drama|Family,6.1,59870918.3001448,123262077.11558402
1.570083,Horror|Thriller,6.6,0.0,0.0
1.5450549999999899,Romance|Animation|Adventure|Comedy|Family,7.3,46054552.5385729,89748446.3496701
1.542392,Comedy,7.1,11974183.660028901,50510085.4864604
1.541069,Action|Crime|Drama|Thriller,6.2,60792009.350916296,187237211.341578
1.5368899999999999,Romance|Comedy,6.3,0.0,17143.346636958402
1.466453,Thriller|Crime|Action,5.2,0.0,0.0
1.4490459999999898,Drama,7.2,20264003.1169721,81867328.80832
1.440084,Animation|Comedy|Family|Fantasy,6.6,55265463.0462875,99713420.94137341
1.3987129999999999,Drama,6.8,9210910.50771459,26604343.496959
1.394382,Thriller|Action,4.6,16579638.9138862,245550715.73380098
1.384508,Adventure,6.3,0.0,1079112.51035076
1.37667,Family|Animation|Fantasy,8.0,0.0,789855.840039643
1.375493,Comedy|Action|Drama|Thriller|Fantasy,7.1,0.0,0.0
1.319416,Thriller|Science Fiction,5.8,3684364.20308583,553479.928044367
1.3157370000000002,Thriller|Drama,6.1,0.0,0.0
1.3155,Action|Thriller,5.7,46054552.5385729,147929243.62766102
1.312103,Action,4.4,23027276.269286398,0.0
1.3045879999999999,Action|Drama|Thriller|Crime,6.0,25790549.4216008,0.0
1.240895,Animation|Comedy|Adventure|Family,5.9,46054552.5385729,139237453.588524
1.220073,Thriller|Action|Drama|War,6.6,0.0,1497553.12162362
1.214094,Action|Drama|Thriller|Crime,5.4,32238186.777001,16126939.242070999
1.211609,Comedy|Western,5.9,0.0,0.0
1.197444,Thriller|Crime|Drama,5.3,0.0,0.0
1.196549,Comedy|Drama|Mystery,6.8,0.0,594275.050683035
1.191423,Drama,6.7,921091.050771459,0.0
1.146492,Thriller,5.8,12158401.870183198,49582713.5158137
1.142614,Drama,7.5,4605455.25385729,38499379.6451773
1.1403020000000001,Horror|Thriller,6.1,4605455.25385729,36935751.1359355
1.136851,Drama|Thriller,6.5,22106185.218515,11141793.6774468
1.111485,Comedy|Romance,5.6,0.0,0.0
1.077877,Drama|Romance,6.6,18421821.015429102,31388867.1409057
1.052381,Crime|Drama,6.0,11283365.3719503,2114293.58303497
1.041267,Comedy|Romance,6.2,22106185.218515,64643485.2611615
1.039133,Drama|Romance|War,6.9,13816365.761571802,8386272.42741572
1.038367,Thriller,5.4,0.0,4151783.83098347
1.027357,Comedy,5.7,13816365.761571802,54536.880025127306
1.026924,Thriller|Mystery,6.6,0.0,3128693.92052273
1.0181149999999999,Horror,5.6,5987091.83001448,235130424.650607
1.014673,Drama|Horror|Thriller,3.3,0.0,0.0
0.999341,Family|Animation,5.6,0.0,0.0
0.989916,Horror|Thriller,5.1,59870918.3001448,65539857.912494496
0.988081,Comedy|Romance,6.0,7368728.40617167,23993576.3110119
0.9844450000000001,Drama,6.4,0.0,0.0
0.98174,Drama,6.5,24869458.370829396,26556109.6429943
0.9796549999999999,Action|Crime|Drama,5.8,25790549.4216008,63460252.61843149
0.9678459999999999,Drama|Thriller|Horror,6.5,1842182.10154291,6149637.68883517
0.9660479999999999,Comedy,5.1,18421821.015429102,92593075.7901349
0.965197,Drama,6.5,0.0,0.0
0.9650639999999999,Drama,5.4,0.0,162472.171536628
0.9565819999999999,History|Drama|War,7.0,0.0,1678458.16726829
0.954807,Action,4.3,9210910.50771459,0.0
0.9449540000000001,Action|Crime|Thriller,4.4,2763273.15231437,0.0
0.929125,Drama,6.7,0.0,4867329.72941108
0.9287709999999999,Mystery|Drama|Action|Crime,6.3,0.0,0.0
0.926802,Thriller,5.7,0.0,0.0
0.92537,Drama|Fantasy|Mystery|Romance,5.9,55265463.0462875,28369817.135793604
0.9205139999999999,Drama|Comedy,7.7,0.0,6929951.94667988
0.9165780000000001,Romance|Comedy,6.1,0.0,0.0
0.916435,Mystery|Thriller|Action,6.6,4605455.25385729,2180370.81283522
0.900955,Western|Drama,6.1,0.0,0.0
0.897075,Fantasy|Comedy|Drama,5.4,0.0,0.0
0.8966270000000001,Crime|Thriller,6.7,0.0,237995.190062532
0.894732,Comedy,5.5,0.0,0.0
0.8931209999999989,War|Drama,6.8,20724548.6423578,14295354.2930672
0.890965,Horror|Thriller,4.8,4605455.25385729,6294225.03543897
0.889246999999999,Comedy|Drama|Romance,6.3,0.0,29787463.7665807
0.887576,Drama|Action,4.2,0.0,0.0
0.8765139999999989,Family|Comedy,6.2,25790549.4216008,92711635.866917
0.876066,Drama|Comedy,6.5,18237602.8052749,38037670.7817944
0.8701040000000001,Western|Drama,6.2,14737456.812343301,2238241.12137308
0.86636,Action|Crime|Drama|Thriller,6.1,0.0,0.0
0.8632350000000001,Drama|Thriller,6.3,0.0,393690.894738635
0.861117,Thriller|Drama,6.4,0.0,184592.173120905
0.833734,Animation|Comedy|Family|Adventure,5.4,0.0,0.0
0.829686,Thriller|Action|Drama,5.6,8289819.45694313,0.0
0.81219,Thriller|Action|Crime,5.1,0.0,0.0
0.8058390000000001,Action|Adventure,5.2,7829273.9315574,6908182.88078594
0.800343999999999,Crime|Drama|Thriller,5.0,0.0,52109.8051063445
0.797723,Music|Drama,6.7,36843642.03085829,62032730.9704891
0.796721,Comedy|Romance,5.8,11513638.134643199,45135933.6961818
0.7863979999999989,Drama,6.6,23027276.269286398,35284812.4059911
0.778247,Drama|Comedy,6.3,5066000.77924302,5050617.63760409
0.777096,Comedy|Drama,7.0,6171310.04016878,1317763.51724144
0.774259,Drama,3.5,0.0,0.0
0.766932,Drama|Comedy,5.0,0.0,100222.075052341
0.763771,Science Fiction|TV Movie,3.3,0.0,0.0
0.760779,Drama|Romance|Comedy,6.3,0.0,34219.453627210496
0.757089,Thriller|Science Fiction|Drama,6.0,12250510.975260401,4955701.04700419
0.7517729999999989,Comedy|Drama|Crime,6.3,5526546.30462875,3210119.29050198
0.747577,Adventure|Drama|Comedy,6.9,0.0,1035716.22658471
0.740796,Drama,5.8,20264003.1169721,62450032.192132205
0.73558,Documentary,7.3,0.0,0.0
0.72975,Thriller|Animation|Action|Crime,7.4,0.0,4210330.22035261
0.728025,Comedy|Drama|Romance,6.5,5526546.30462875,13881.7632261766
0.72546,Animation,7.0,3223818.6777001,4748523.72131837
0.722877,Drama|Fantasy|Science Fiction,5.7,7829273.9315574,709890.3993758679
0.7224649999999989,Horror|Comedy|Thriller,6.4,0.0,0.0
